experiment,well_name,process,Gene,parent_plate,parent_well,orig_exp
MiSeq_TT_FP_8_ARID1A_1,A1,miseq_no_template,ARID1A_1,MiSeq_TT_FP_8,A1,ARID1A_1
MiSeq_TT_FP_8_ARID1A_1,B1,miseq_no_template,ARID1A_1,MiSeq_TT_FP_8,B1,ARID1A_1
MiSeq_TT_FP_8_ARID1A_1,C1,miseq_no_template,ARID1A_1,MiSeq_TT_FP_8,C1,ARID1A_1
MiSeq_TT_FP_8_ARID1A_1,D1,miseq_no_template,ARID1A_1,MiSeq_TT_FP_8,D1,ARID1A_1
MiSeq_TT_FP_8_ARID1A_1,E1,miseq_no_template,ARID1A_1,MiSeq_TT_FP_8,E1,ARID1A_1
MiSeq_TT_FP_8_ARID1A_1,F1,miseq_no_template,ARID1A_1,MiSeq_TT_FP_8,F1,ARID1A_1
MiSeq_TT_FP_8_ARID1A_1,G1,miseq_no_template,ARID1A_1,MiSeq_TT_FP_8,G1,ARID1A_1
MiSeq_TT_FP_8_ARID1A_1,H1,miseq_no_template,ARID1A_1,MiSeq_TT_FP_8,H1,ARID1A_1
MiSeq_TT_FP_8_ARID1A_1,A2,miseq_no_template,ARID1A_1,MiSeq_TT_FP_8,A2,ARID1A_1
MiSeq_TT_FP_8_ARID1A_1,B2,miseq_no_template,ARID1A_1,MiSeq_TT_FP_8,B2,ARID1A_1
MiSeq_TT_FP_8_ARID1A_1,C2,miseq_no_template,ARID1A_1,MiSeq_TT_FP_8,C2,ARID1A_1
MiSeq_TT_FP_8_ARID1A_1,D2,miseq_no_template,ARID1A_1,MiSeq_TT_FP_8,D2,ARID1A_1
MiSeq_TT_FP_8_ARID1A_1,E2,miseq_no_template,ARID1A_1,MiSeq_TT_FP_8,E2,ARID1A_1
MiSeq_TT_FP_8_ARID1A_1,F2,miseq_no_template,ARID1A_1,MiSeq_TT_FP_8,F2,ARID1A_1
MiSeq_TT_FP_8_ARID1A_1,G2,miseq_no_template,ARID1A_1,MiSeq_TT_FP_8,G2,ARID1A_1
MiSeq_TT_FP_8_ARID1A_1,H2,miseq_no_template,ARID1A_1,MiSeq_TT_FP_8,H2,ARID1A_1
MiSeq_TT_FP_8_ARID1A_1,A3,miseq_no_template,ARID1A_1,MiSeq_TT_FP_8,A3,ARID1A_1
MiSeq_TT_FP_8_ARID1A_1,B3,miseq_no_template,ARID1A_1,MiSeq_TT_FP_8,B3,ARID1A_1
MiSeq_TT_FP_8_ARID1A_1,C3,miseq_no_template,ARID1A_1,MiSeq_TT_FP_8,C3,ARID1A_1
MiSeq_TT_FP_8_ARID1A_1,D3,miseq_no_template,ARID1A_1,MiSeq_TT_FP_8,D3,ARID1A_1
MiSeq_TT_FP_8_ARID1A_1,E3,miseq_no_template,ARID1A_1,MiSeq_TT_FP_8,E3,ARID1A_1
MiSeq_TT_FP_8_ARID1A_1,F3,miseq_no_template,ARID1A_1,MiSeq_TT_FP_8,F3,ARID1A_1
MiSeq_TT_FP_8_ARID1A_1,G3,miseq_no_template,ARID1A_1,MiSeq_TT_FP_8,G3,ARID1A_1
MiSeq_TT_FP_8_ARID1A_1,H3,miseq_no_template,ARID1A_1,MiSeq_TT_FP_8,H3,ARID1A_1
MiSeq_TT_FP_8_ARID1A_1,A4,miseq_no_template,ARID1A_1,MiSeq_TT_FP_8,A4,ARID1A_1
MiSeq_TT_FP_8_ARID1A_1,B4,miseq_no_template,ARID1A_1,MiSeq_TT_FP_8,B4,ARID1A_1
MiSeq_TT_FP_8_ARID1A_1,C4,miseq_no_template,ARID1A_1,MiSeq_TT_FP_8,C4,ARID1A_1
MiSeq_TT_FP_8_ARID1A_1,D4,miseq_no_template,ARID1A_1,MiSeq_TT_FP_8,D4,ARID1A_1
MiSeq_TT_FP_8_ARID1A_1,E4,miseq_no_template,ARID1A_1,MiSeq_TT_FP_8,E4,ARID1A_1
MiSeq_TT_FP_8_ARID1A_1,F4,miseq_no_template,ARID1A_1,MiSeq_TT_FP_8,F4,ARID1A_1
MiSeq_TT_FP_8_ARID1A_1,G4,miseq_no_template,ARID1A_1,MiSeq_TT_FP_8,G4,ARID1A_1
MiSeq_TT_FP_8_ARID1A_1,H4,miseq_no_template,ARID1A_1,MiSeq_TT_FP_8,H4,ARID1A_1
MiSeq_TT_FP_8_ARID1A_1,A5,miseq_no_template,ARID1A_1,MiSeq_TT_FP_8,A5,ARID1A_1
MiSeq_TT_FP_8_ARID1A_1,B5,miseq_no_template,ARID1A_1,MiSeq_TT_FP_8,B5,ARID1A_1
MiSeq_TT_FP_8_ARID1A_1,C5,miseq_no_template,ARID1A_1,MiSeq_TT_FP_8,C5,ARID1A_1
MiSeq_TT_FP_8_ARID1A_1,D5,miseq_no_template,ARID1A_1,MiSeq_TT_FP_8,D5,ARID1A_1
MiSeq_TT_FP_8_ARID1A_1,E5,miseq_no_template,ARID1A_1,MiSeq_TT_FP_8,E5,ARID1A_1
MiSeq_TT_FP_8_ARID1A_1,F5,miseq_no_template,ARID1A_1,MiSeq_TT_FP_8,F5,ARID1A_1
MiSeq_TT_FP_8_ARID1A_1,G5,miseq_no_template,ARID1A_1,MiSeq_TT_FP_8,G5,ARID1A_1
MiSeq_TT_FP_8_ARID1A_1,H5,miseq_no_template,ARID1A_1,MiSeq_TT_FP_8,H5,ARID1A_1
MiSeq_TT_FP_8_ARID1A_1,A6,miseq_no_template,ARID1A_1,MiSeq_TT_FP_8,A6,ARID1A_1
MiSeq_TT_FP_8_ARID1A_1,B6,miseq_no_template,ARID1A_1,MiSeq_TT_FP_8,B6,ARID1A_1
MiSeq_TT_FP_8_ARID1A_1,C6,miseq_no_template,ARID1A_1,MiSeq_TT_FP_8,C6,ARID1A_1
MiSeq_TT_FP_8_ARID1A_1,D6,miseq_no_template,ARID1A_1,MiSeq_TT_FP_8,D6,ARID1A_1
MiSeq_TT_FP_8_ARID1A_1,E6,miseq_no_template,ARID1A_1,MiSeq_TT_FP_8,E6,ARID1A_1
MiSeq_TT_FP_8_ARID1A_1,F6,miseq_no_template,ARID1A_1,MiSeq_TT_FP_8,F6,ARID1A_1
MiSeq_TT_FP_8_ARID1A_1,G6,miseq_no_template,ARID1A_1,MiSeq_TT_FP_8,G6,ARID1A_1
MiSeq_TT_FP_8_ARID1A_1,H6,miseq_no_template,ARID1A_1,MiSeq_TT_FP_8,H6,ARID1A_1
MiSeq_TT_FP_4_ASXL3_2,A1,miseq_no_template,ASXL3_2,MiSeq_TT_FP_4,A1,ASXL3_2
MiSeq_TT_FP_4_ASXL3_2,B1,miseq_no_template,ASXL3_2,MiSeq_TT_FP_4,B1,ASXL3_2
MiSeq_TT_FP_4_ASXL3_2,C1,miseq_no_template,ASXL3_2,MiSeq_TT_FP_4,C1,ASXL3_2
MiSeq_TT_FP_4_ASXL3_2,D1,miseq_no_template,ASXL3_2,MiSeq_TT_FP_4,D1,ASXL3_2
MiSeq_TT_FP_4_ASXL3_2,E1,miseq_no_template,ASXL3_2,MiSeq_TT_FP_4,E1,ASXL3_2
MiSeq_TT_FP_4_ASXL3_2,F1,miseq_no_template,ASXL3_2,MiSeq_TT_FP_4,F1,ASXL3_2
MiSeq_TT_FP_4_ASXL3_2,G1,miseq_no_template,ASXL3_2,MiSeq_TT_FP_4,G1,ASXL3_2
MiSeq_TT_FP_4_ASXL3_2,H1,miseq_no_template,ASXL3_2,MiSeq_TT_FP_4,H1,ASXL3_2
MiSeq_TT_FP_4_ASXL3_2,A2,miseq_no_template,ASXL3_2,MiSeq_TT_FP_4,A2,ASXL3_2
MiSeq_TT_FP_4_ASXL3_2,B2,miseq_no_template,ASXL3_2,MiSeq_TT_FP_4,B2,ASXL3_2
MiSeq_TT_FP_4_ASXL3_2,C2,miseq_no_template,ASXL3_2,MiSeq_TT_FP_4,C2,ASXL3_2
MiSeq_TT_FP_4_ASXL3_2,D2,miseq_no_template,ASXL3_2,MiSeq_TT_FP_4,D2,ASXL3_2
MiSeq_TT_FP_4_ASXL3_2,E2,miseq_no_template,ASXL3_2,MiSeq_TT_FP_4,E2,ASXL3_2
MiSeq_TT_FP_4_ASXL3_2,F2,miseq_no_template,ASXL3_2,MiSeq_TT_FP_4,F2,ASXL3_2
MiSeq_TT_FP_4_ASXL3_2,G2,miseq_no_template,ASXL3_2,MiSeq_TT_FP_4,G2,ASXL3_2
MiSeq_TT_FP_4_ASXL3_2,H2,miseq_no_template,ASXL3_2,MiSeq_TT_FP_4,H2,ASXL3_2
MiSeq_TT_FP_4_ASXL3_2,A3,miseq_no_template,ASXL3_2,MiSeq_TT_FP_4,A3,ASXL3_2
MiSeq_TT_FP_4_ASXL3_2,B3,miseq_no_template,ASXL3_2,MiSeq_TT_FP_4,B3,ASXL3_2
MiSeq_TT_FP_4_ASXL3_2,C3,miseq_no_template,ASXL3_2,MiSeq_TT_FP_4,C3,ASXL3_2
MiSeq_TT_FP_4_ASXL3_2,D3,miseq_no_template,ASXL3_2,MiSeq_TT_FP_4,D3,ASXL3_2
MiSeq_TT_FP_4_ASXL3_2,E3,miseq_no_template,ASXL3_2,MiSeq_TT_FP_4,E3,ASXL3_2
MiSeq_TT_FP_4_ASXL3_2,F3,miseq_no_template,ASXL3_2,MiSeq_TT_FP_4,F3,ASXL3_2
MiSeq_TT_FP_4_ASXL3_2,G3,miseq_no_template,ASXL3_2,MiSeq_TT_FP_4,G3,ASXL3_2
MiSeq_TT_FP_4_ASXL3_2,H3,miseq_no_template,ASXL3_2,MiSeq_TT_FP_4,H3,ASXL3_2
MiSeq_TT_FP_4_ASXL3_2,A4,miseq_no_template,ASXL3_2,MiSeq_TT_FP_4,A4,ASXL3_2
MiSeq_TT_FP_4_ASXL3_2,B4,miseq_no_template,ASXL3_2,MiSeq_TT_FP_4,B4,ASXL3_2
MiSeq_TT_FP_4_ASXL3_2,C4,miseq_no_template,ASXL3_2,MiSeq_TT_FP_4,C4,ASXL3_2
MiSeq_TT_FP_4_ASXL3_2,D4,miseq_no_template,ASXL3_2,MiSeq_TT_FP_4,D4,ASXL3_2
MiSeq_TT_FP_4_ASXL3_2,E4,miseq_no_template,ASXL3_2,MiSeq_TT_FP_4,E4,ASXL3_2
MiSeq_TT_FP_4_ASXL3_2,F4,miseq_no_template,ASXL3_2,MiSeq_TT_FP_4,F4,ASXL3_2
MiSeq_TT_FP_4_ASXL3_2,G4,miseq_no_template,ASXL3_2,MiSeq_TT_FP_4,G4,ASXL3_2
MiSeq_TT_FP_4_ASXL3_2,H4,miseq_no_template,ASXL3_2,MiSeq_TT_FP_4,H4,ASXL3_2
MiSeq_TT_FP_4_ASXL3_2,A5,miseq_no_template,ASXL3_2,MiSeq_TT_FP_4,A5,ASXL3_2
MiSeq_TT_FP_4_ASXL3_2,B5,miseq_no_template,ASXL3_2,MiSeq_TT_FP_4,B5,ASXL3_2
MiSeq_TT_FP_4_ASXL3_2,C5,miseq_no_template,ASXL3_2,MiSeq_TT_FP_4,C5,ASXL3_2
MiSeq_TT_FP_4_ASXL3_2,D5,miseq_no_template,ASXL3_2,MiSeq_TT_FP_4,D5,ASXL3_2
MiSeq_TT_FP_4_ASXL3_2,E5,miseq_no_template,ASXL3_2,MiSeq_TT_FP_4,E5,ASXL3_2
MiSeq_TT_FP_4_ASXL3_2,F5,miseq_no_template,ASXL3_2,MiSeq_TT_FP_4,F5,ASXL3_2
MiSeq_TT_FP_4_ASXL3_2,G5,miseq_no_template,ASXL3_2,MiSeq_TT_FP_4,G5,ASXL3_2
MiSeq_TT_FP_4_ASXL3_2,H5,miseq_no_template,ASXL3_2,MiSeq_TT_FP_4,H5,ASXL3_2
MiSeq_TT_FP_4_ASXL3_2,A6,miseq_no_template,ASXL3_2,MiSeq_TT_FP_4,A6,ASXL3_2
MiSeq_TT_FP_4_ASXL3_2,B6,miseq_no_template,ASXL3_2,MiSeq_TT_FP_4,B6,ASXL3_2
MiSeq_TT_FP_4_ASXL3_2,C6,miseq_no_template,ASXL3_2,MiSeq_TT_FP_4,C6,ASXL3_2
MiSeq_TT_FP_4_ASXL3_2,D6,miseq_no_template,ASXL3_2,MiSeq_TT_FP_4,D6,ASXL3_2
MiSeq_TT_FP_4_ASXL3_2,E6,miseq_no_template,ASXL3_2,MiSeq_TT_FP_4,E6,ASXL3_2
MiSeq_TT_FP_4_ASXL3_2,F6,miseq_no_template,ASXL3_2,MiSeq_TT_FP_4,F6,ASXL3_2
MiSeq_TT_FP_4_ASXL3_2,G6,miseq_no_template,ASXL3_2,MiSeq_TT_FP_4,G6,ASXL3_2
MiSeq_TT_FP_4_ASXL3_2,H6,miseq_no_template,ASXL3_2,MiSeq_TT_FP_4,H6,ASXL3_2
MiSeq_TT_FP_4_ASXL3_2,A7,miseq_no_template,ASXL3_2,MiSeq_TT_FP_4,A7,ASXL3_2
MiSeq_TT_FP_4_ASXL3_2,B7,miseq_no_template,ASXL3_2,MiSeq_TT_FP_4,B7,ASXL3_2
MiSeq_TT_FP_4_ASXL3_2,C7,miseq_no_template,ASXL3_2,MiSeq_TT_FP_4,C7,ASXL3_2
MiSeq_TT_FP_4_ASXL3_2,D7,miseq_no_template,ASXL3_2,MiSeq_TT_FP_4,D7,ASXL3_2
MiSeq_TT_FP_4_ASXL3_2,E7,miseq_no_template,ASXL3_2,MiSeq_TT_FP_4,E7,ASXL3_2
MiSeq_TT_FP_4_ASXL3_2,F7,miseq_no_template,ASXL3_2,MiSeq_TT_FP_4,F7,ASXL3_2
MiSeq_TT_FP_4_ASXL3_2,G7,miseq_no_template,ASXL3_2,MiSeq_TT_FP_4,G7,ASXL3_2
MiSeq_TT_FP_4_ASXL3_2,H7,miseq_no_template,ASXL3_2,MiSeq_TT_FP_4,H7,ASXL3_2
MiSeq_TT_FP_4_ASXL3_2,A8,miseq_no_template,ASXL3_2,MiSeq_TT_FP_4,A8,ASXL3_2
MiSeq_TT_FP_4_ASXL3_2,B8,miseq_no_template,ASXL3_2,MiSeq_TT_FP_4,B8,ASXL3_2
MiSeq_TT_FP_4_ASXL3_2,C8,miseq_no_template,ASXL3_2,MiSeq_TT_FP_4,C8,ASXL3_2
MiSeq_TT_FP_4_ASXL3_2,D8,miseq_no_template,ASXL3_2,MiSeq_TT_FP_4,D8,ASXL3_2
MiSeq_TT_FP_4_ASXL3_2,E8,miseq_no_template,ASXL3_2,MiSeq_TT_FP_4,E8,ASXL3_2
MiSeq_TT_FP_4_ASXL3_2,F8,miseq_no_template,ASXL3_2,MiSeq_TT_FP_4,F8,ASXL3_2
MiSeq_TT_FP_4_ASXL3_2,G8,miseq_no_template,ASXL3_2,MiSeq_TT_FP_4,G8,ASXL3_2
MiSeq_TT_FP_4_ASXL3_2,H8,miseq_no_template,ASXL3_2,MiSeq_TT_FP_4,H8,ASXL3_2
