experiment,well_name,process,Gene,parent_plate,parent_well,orig_exp
DC_IFITM1_2,F11,miseq_no_template,IFITM1_2,Miseq_012_FP,F11,DC_IFITM1_2
DC_IFITM1_2,G11,miseq_no_template,IFITM1_2,Miseq_012_FP,G11,DC_IFITM1_2
DC_IFITM1_2,H11,miseq_no_template,IFITM1_2,Miseq_012_FP,H11,DC_IFITM1_2
DC_IFITM1_2,A12,miseq_no_template,IFITM1_2,Miseq_012_FP,A12,DC_IFITM1_2
DC_IFITM1_2,B12,miseq_no_template,IFITM1_2,Miseq_012_FP,B12,DC_IFITM1_2
DC_IFITM1_2,C12,miseq_no_template,IFITM1_2,Miseq_012_FP,C12,DC_IFITM1_2
DC_IFITM1_2,D12,miseq_no_template,IFITM1_2,Miseq_012_FP,D12,DC_IFITM1_2
DC_IFITM1_2,E12,miseq_no_template,IFITM1_2,Miseq_012_FP,E12,DC_IFITM1_2
DC_IFITM1_2,F12,miseq_no_template,IFITM1_2,Miseq_012_FP,F12,DC_IFITM1_2
DC_IFITM1_2,G12,miseq_no_template,IFITM1_2,Miseq_012_FP,G12,DC_IFITM1_2
DC_IFITM1_2,H12,miseq_no_template,IFITM1_2,Miseq_012_FP,H12,DC_IFITM1_2
DDD_ASXL1_1,A1,miseq_no_template,ASXL1_1,Miseq_012_FP,A1,DDD_ASXL1_1
DDD_ASXL1_1,B1,miseq_no_template,ASXL1_1,Miseq_012_FP,B1,DDD_ASXL1_1
DDD_ASXL1_1,C1,miseq_no_template,ASXL1_1,Miseq_012_FP,C1,DDD_ASXL1_1
DDD_ASXL1_1,D1,miseq_no_template,ASXL1_1,Miseq_012_FP,D1,DDD_ASXL1_1
DDD_ASXL1_1,E1,miseq_no_template,ASXL1_1,Miseq_012_FP,E1,DDD_ASXL1_1
DDD_ASXL1_1,F1,miseq_no_template,ASXL1_1,Miseq_012_FP,F1,DDD_ASXL1_1
DDD_ASXL1_1,G1,miseq_no_template,ASXL1_1,Miseq_012_FP,G1,DDD_ASXL1_1
DDD_ASXL1_1,H1,miseq_no_template,ASXL1_1,Miseq_012_FP,H1,DDD_ASXL1_1
DDD_ASXL1_1,A2,miseq_no_template,ASXL1_1,Miseq_012_FP,A2,DDD_ASXL1_1
DDD_ASXL1_1,B2,miseq_no_template,ASXL1_1,Miseq_012_FP,B2,DDD_ASXL1_1
DDD_ASXL1_1,C2,miseq_no_template,ASXL1_1,Miseq_012_FP,C2,DDD_ASXL1_1
DDD_ASXL1_1,D2,miseq_no_template,ASXL1_1,Miseq_012_FP,D2,DDD_ASXL1_1
DDD_ASXL1_1,E2,miseq_no_template,ASXL1_1,Miseq_012_FP,E2,DDD_ASXL1_1
DDD_ASXL1_1,F2,miseq_no_template,ASXL1_1,Miseq_012_FP,F2,DDD_ASXL1_1
DDD_ASXL1_1,G2,miseq_no_template,ASXL1_1,Miseq_012_FP,G2,DDD_ASXL1_1
DDD_ASXL1_1,H2,miseq_no_template,ASXL1_1,Miseq_012_FP,H2,DDD_ASXL1_1
DDD_ASXL1_1,A3,miseq_no_template,ASXL1_1,Miseq_012_FP,A3,DDD_ASXL1_1
DDD_ASXL1_1,B3,miseq_no_template,ASXL1_1,Miseq_012_FP,B3,DDD_ASXL1_1
DDD_ASXL1_1,C3,miseq_no_template,ASXL1_1,Miseq_012_FP,C3,DDD_ASXL1_1
DDD_ASXL1_1,D3,miseq_no_template,ASXL1_1,Miseq_012_FP,D3,DDD_ASXL1_1
DDD_ASXL1_1,E3,miseq_no_template,ASXL1_1,Miseq_012_FP,E3,DDD_ASXL1_1
DDD_ASXL1_1,F3,miseq_no_template,ASXL1_1,Miseq_012_FP,F3,DDD_ASXL1_1
DDD_ASXL1_1,G3,miseq_no_template,ASXL1_1,Miseq_012_FP,G3,DDD_ASXL1_1
DDD_ASXL1_1,H3,miseq_no_template,ASXL1_1,Miseq_012_FP,H3,DDD_ASXL1_1
DDD_ASXL1_1,A4,miseq_no_template,ASXL1_1,Miseq_012_FP,A4,DDD_ASXL1_1
DDD_ASXL1_1,B4,miseq_no_template,ASXL1_1,Miseq_012_FP,B4,DDD_ASXL1_1
DDD_ASXL1_1,C4,miseq_no_template,ASXL1_1,Miseq_012_FP,C4,DDD_ASXL1_1
DDD_ASXL1_1,D4,miseq_no_template,ASXL1_1,Miseq_012_FP,D4,DDD_ASXL1_1
DDD_ASXL1_1,E4,miseq_no_template,ASXL1_1,Miseq_012_FP,E4,DDD_ASXL1_1
DDD_ASXL1_1,F4,miseq_no_template,ASXL1_1,Miseq_012_FP,F4,DDD_ASXL1_1
DDD_ASXL1_1,G4,miseq_no_template,ASXL1_1,Miseq_012_FP,G4,DDD_ASXL1_1
DDD_ASXL1_1,H4,miseq_no_template,ASXL1_1,Miseq_012_FP,H4,DDD_ASXL1_1
DDD_ASXL1_1,A5,miseq_no_template,ASXL1_1,Miseq_012_FP,A5,DDD_ASXL1_1
DDD_ASXL1_1,B5,miseq_no_template,ASXL1_1,Miseq_012_FP,B5,DDD_ASXL1_1
DDD_ASXL1_1,C5,miseq_no_template,ASXL1_1,Miseq_012_FP,C5,DDD_ASXL1_1
DDD_ASXL1_1,D5,miseq_no_template,ASXL1_1,Miseq_012_FP,D5,DDD_ASXL1_1
DDD_ASXL1_1,E5,miseq_no_template,ASXL1_1,Miseq_012_FP,E5,DDD_ASXL1_1
DDD_ASXL1_1,F5,miseq_no_template,ASXL1_1,Miseq_012_FP,F5,DDD_ASXL1_1
DDD_ASXL1_1,G5,miseq_no_template,ASXL1_1,Miseq_012_FP,G5,DDD_ASXL1_1
DDD_ASXL1_1,H5,miseq_no_template,ASXL1_1,Miseq_012_FP,H5,DDD_ASXL1_1
DDD_ASXL1_1,A6,miseq_no_template,ASXL1_1,Miseq_012_FP,A6,DDD_ASXL1_1
DDD_ASXL1_1,B6,miseq_no_template,ASXL1_1,Miseq_012_FP,B6,DDD_ASXL1_1
DDD_ASXL1_1,C6,miseq_no_template,ASXL1_1,Miseq_012_FP,C6,DDD_ASXL1_1
DDD_ASXL1_1,D6,miseq_no_template,ASXL1_1,Miseq_012_FP,D6,DDD_ASXL1_1
DDD_ASXL1_1,E6,miseq_no_template,ASXL1_1,Miseq_012_FP,E6,DDD_ASXL1_1
DDD_ASXL1_1,F6,miseq_no_template,ASXL1_1,Miseq_012_FP,F6,DDD_ASXL1_1
DDD_ASXL1_1,G6,miseq_no_template,ASXL1_1,Miseq_012_FP,G6,DDD_ASXL1_1
DDD_ASXL1_1,H6,miseq_no_template,ASXL1_1,Miseq_012_FP,H6,DDD_ASXL1_1
DDD_ASXL1_1,A7,miseq_no_template,ASXL1_1,Miseq_012_FP,A7,DDD_ASXL1_1
DDD_ASXL1_1,B7,miseq_no_template,ASXL1_1,Miseq_012_FP,B7,DDD_ASXL1_1
DDD_ASXL1_1,C7,miseq_no_template,ASXL1_1,Miseq_012_FP,C7,DDD_ASXL1_1
DDD_ASXL1_1,D7,miseq_no_template,ASXL1_1,Miseq_012_FP,D7,DDD_ASXL1_1
DDD_ASXL1_1,E7,miseq_no_template,ASXL1_1,Miseq_012_FP,E7,DDD_ASXL1_1
DDD_ASXL1_1,F7,miseq_no_template,ASXL1_1,Miseq_012_FP,F7,DDD_ASXL1_1
DDD_ASXL1_1,G7,miseq_no_template,ASXL1_1,Miseq_012_FP,G7,DDD_ASXL1_1
DDD_ASXL1_1,H7,miseq_no_template,ASXL1_1,Miseq_012_FP,H7,DDD_ASXL1_1
DDD_ASXL1_1,A8,miseq_no_template,ASXL1_1,Miseq_012_FP,A8,DDD_ASXL1_1
DDD_ASXL1_1,B8,miseq_no_template,ASXL1_1,Miseq_012_FP,B8,DDD_ASXL1_1
DDD_ASXL1_1,C8,miseq_no_template,ASXL1_1,Miseq_012_FP,C8,DDD_ASXL1_1
DDD_ASXL1_1,D8,miseq_no_template,ASXL1_1,Miseq_012_FP,D8,DDD_ASXL1_1
DDD_ASXL1_1,E8,miseq_no_template,ASXL1_1,Miseq_012_FP,E8,DDD_ASXL1_1
DDD_ASXL1_1,F8,miseq_no_template,ASXL1_1,Miseq_012_FP,F8,DDD_ASXL1_1
DDD_ASXL1_1,G8,miseq_no_template,ASXL1_1,Miseq_012_FP,G8,DDD_ASXL1_1
