experiment,well_name,process,Gene,parent_plate,parent_well,orig_exp
CG_HMGA2_1_FPDM2,A1,miseq_no_template,HMGA2_1,Miseq_010_FP,A1,CG_HMGA2_1_FPDM2
CG_HMGA2_1_FPDM2,B1,miseq_no_template,HMGA2_1,Miseq_010_FP,B1,CG_HMGA2_1_FPDM2
CG_HMGA2_1_FPDM2,C1,miseq_no_template,HMGA2_1,Miseq_010_FP,C1,CG_HMGA2_1_FPDM2
CG_HMGA2_1_FPDM2,D1,miseq_no_template,HMGA2_1,Miseq_010_FP,D1,CG_HMGA2_1_FPDM2
CG_HMGA2_1_FPDM2,E1,miseq_no_template,HMGA2_1,Miseq_010_FP,E1,CG_HMGA2_1_FPDM2
CG_HMGA2_1_FPDM2,F1,miseq_no_template,HMGA2_1,Miseq_010_FP,F1,CG_HMGA2_1_FPDM2
CG_HMGA2_1_FPDM2,G1,miseq_no_template,HMGA2_1,Miseq_010_FP,G1,CG_HMGA2_1_FPDM2
CG_HMGA2_1_FPDM2,H1,miseq_no_template,HMGA2_1,Miseq_010_FP,H1,CG_HMGA2_1_FPDM2
CG_HMGA2_1_FPDM2,A2,miseq_no_template,HMGA2_1,Miseq_010_FP,A2,CG_HMGA2_1_FPDM2
CG_HMGA2_1_FPDM2,B2,miseq_no_template,HMGA2_1,Miseq_010_FP,B2,CG_HMGA2_1_FPDM2
CG_HMGA2_1_FPDM2,C2,miseq_no_template,HMGA2_1,Miseq_010_FP,C2,CG_HMGA2_1_FPDM2
CG_HMGA2_1_FPDM2,D2,miseq_no_template,HMGA2_1,Miseq_010_FP,D2,CG_HMGA2_1_FPDM2
CG_HMGA2_1_FPDM2,E2,miseq_no_template,HMGA2_1,Miseq_010_FP,E2,CG_HMGA2_1_FPDM2
CG_HMGA2_1_FPDM2,F2,miseq_no_template,HMGA2_1,Miseq_010_FP,F2,CG_HMGA2_1_FPDM2
CG_HMGA2_1_FPDM2,G2,miseq_no_template,HMGA2_1,Miseq_010_FP,G2,CG_HMGA2_1_FPDM2
CG_HMGA2_1_FPDM2,H2,miseq_no_template,HMGA2_1,Miseq_010_FP,H2,CG_HMGA2_1_FPDM2
CG_HMGA2_1_FPDM2,A3,miseq_no_template,HMGA2_1,Miseq_010_FP,A3,CG_HMGA2_1_FPDM2
CG_HMGA2_1_FPDM2,B3,miseq_no_template,HMGA2_1,Miseq_010_FP,B3,CG_HMGA2_1_FPDM2
CG_HMGA2_1_FPDM2,C3,miseq_no_template,HMGA2_1,Miseq_010_FP,C3,CG_HMGA2_1_FPDM2
CG_HMGA2_1_FPDM2,D3,miseq_no_template,HMGA2_1,Miseq_010_FP,D3,CG_HMGA2_1_FPDM2
CG_HMGA2_1_FPDM2,E3,miseq_no_template,HMGA2_1,Miseq_010_FP,E3,CG_HMGA2_1_FPDM2
CG_HMGA2_1_FPDM2,F3,miseq_no_template,HMGA2_1,Miseq_010_FP,F3,CG_HMGA2_1_FPDM2
CG_HMGA2_1_FPDM2,G3,miseq_no_template,HMGA2_1,Miseq_010_FP,G3,CG_HMGA2_1_FPDM2
CG_HMGA2_1_FPDM2,H3,miseq_no_template,HMGA2_1,Miseq_010_FP,H3,CG_HMGA2_1_FPDM2
CG_HMGA2_1_FPDM2,A4,miseq_no_template,HMGA2_1,Miseq_010_FP,A4,CG_HMGA2_1_FPDM2
CG_HMGA2_1_FPDM2,B4,miseq_no_template,HMGA2_1,Miseq_010_FP,B4,CG_HMGA2_1_FPDM2
CG_HMGA2_1_FPDM2,C4,miseq_no_template,HMGA2_1,Miseq_010_FP,C4,CG_HMGA2_1_FPDM2
CG_HMGA2_1_FPDM2,D4,miseq_no_template,HMGA2_1,Miseq_010_FP,D4,CG_HMGA2_1_FPDM2
CG_HMGA2_1_FPDM2,E4,miseq_no_template,HMGA2_1,Miseq_010_FP,E4,CG_HMGA2_1_FPDM2
CG_HMGA2_1_FPDM2,F4,miseq_no_template,HMGA2_1,Miseq_010_FP,F4,CG_HMGA2_1_FPDM2
CG_HMGA2_1_FPDM2,G4,miseq_no_template,HMGA2_1,Miseq_010_FP,G4,CG_HMGA2_1_FPDM2
CG_HMGA2_1_FPDM2,H4,miseq_no_template,HMGA2_1,Miseq_010_FP,H4,CG_HMGA2_1_FPDM2
CG_HMGA2_1_FPDM2,A5,miseq_no_template,HMGA2_1,Miseq_010_FP,A5,CG_HMGA2_1_FPDM2
CG_HMGA2_1_FPDM2,B5,miseq_no_template,HMGA2_1,Miseq_010_FP,B5,CG_HMGA2_1_FPDM2
CG_HMGA2_1_FPDM2,C5,miseq_no_template,HMGA2_1,Miseq_010_FP,C5,CG_HMGA2_1_FPDM2
CG_HMGA2_1_FPDM2,D5,miseq_no_template,HMGA2_1,Miseq_010_FP,D5,CG_HMGA2_1_FPDM2
CG_HMGA2_1_FPDM2,E5,miseq_no_template,HMGA2_1,Miseq_010_FP,E5,CG_HMGA2_1_FPDM2
CG_HMGA2_1_FPDM2,F5,miseq_no_template,HMGA2_1,Miseq_010_FP,F5,CG_HMGA2_1_FPDM2
CG_HMGA2_1_FPDM2,G5,miseq_no_template,HMGA2_1,Miseq_010_FP,G5,CG_HMGA2_1_FPDM2
CG_HMGA2_1_FPDM2,H5,miseq_no_template,HMGA2_1,Miseq_010_FP,H5,CG_HMGA2_1_FPDM2
CG_HMGA2_1_FPDM2,A6,miseq_no_template,HMGA2_1,Miseq_010_FP,A6,CG_HMGA2_1_FPDM2
CG_HMGA2_1_FPDM2,B6,miseq_no_template,HMGA2_1,Miseq_010_FP,B6,CG_HMGA2_1_FPDM2
CG_HMGA2_1_FPDM2,C6,miseq_no_template,HMGA2_1,Miseq_010_FP,C6,CG_HMGA2_1_FPDM2
CG_HMGA2_1_FPDM2,D6,miseq_no_template,HMGA2_1,Miseq_010_FP,D6,CG_HMGA2_1_FPDM2
CG_HMGA2_1_FPDM2,E6,miseq_no_template,HMGA2_1,Miseq_010_FP,E6,CG_HMGA2_1_FPDM2
CG_HMGA2_1_FPDM2,F6,miseq_no_template,HMGA2_1,Miseq_010_FP,F6,CG_HMGA2_1_FPDM2
CG_HMGA2_1_FPDM2,G6,miseq_no_template,HMGA2_1,Miseq_010_FP,G6,CG_HMGA2_1_FPDM2
CG_HMGA2_1_FPDM2,H6,miseq_no_template,HMGA2_1,Miseq_010_FP,H6,CG_HMGA2_1_FPDM2
CG_HMGA2_1_FPDM2,A7,miseq_no_template,HMGA2_1,Miseq_010_FP,A7,CG_HMGA2_1_FPDM2
CG_HMGA2_1_FPDM2,B7,miseq_no_template,HMGA2_1,Miseq_010_FP,B7,CG_HMGA2_1_FPDM2
CG_HMGA2_1_FPDM2,C7,miseq_no_template,HMGA2_1,Miseq_010_FP,C7,CG_HMGA2_1_FPDM2
CG_HMGA2_1_FPDM2,D7,miseq_no_template,HMGA2_1,Miseq_010_FP,D7,CG_HMGA2_1_FPDM2
CG_HMGA2_1_FPDM2,E7,miseq_no_template,HMGA2_1,Miseq_010_FP,E7,CG_HMGA2_1_FPDM2
