experiment,well_name,process,Gene,parent_plate,parent_well,orig_exp
HUPEPD0018_1_ANKRD11,E3,miseq_no_template,ANKRD11,Miseq_008_FP,E3,HUPEPD0018_1
HUPEPD0018_1_ANKRD11,F3,miseq_no_template,ANKRD11,Miseq_008_FP,F3,HUPEPD0018_1
HUPEPD0018_1_ANKRD11,G3,miseq_no_template,ANKRD11,Miseq_008_FP,G3,HUPEPD0018_1
HUPEPD0018_1_ANKRD11,H3,miseq_no_template,ANKRD11,Miseq_008_FP,H3,HUPEPD0018_1
HUPEPD0018_1_ANKRD11,A4,miseq_no_template,ANKRD11,Miseq_008_FP,A4,HUPEPD0018_1
HUPEPD0018_1_ANKRD11,B4,miseq_no_template,ANKRD11,Miseq_008_FP,B4,HUPEPD0018_1
HUPEPD0018_1_ANKRD11,C4,miseq_no_template,ANKRD11,Miseq_008_FP,C4,HUPEPD0018_1
HUPEPD0018_1_ANKRD11,D4,miseq_no_template,ANKRD11,Miseq_008_FP,D4,HUPEPD0018_1
HUPEPD0018_1_ANKRD11,E4,miseq_no_template,ANKRD11,Miseq_008_FP,E4,HUPEPD0018_1
HUPEPD0018_1_ANKRD11,F4,miseq_no_template,ANKRD11,Miseq_008_FP,F4,HUPEPD0018_1
HUPEPD0018_1_ANKRD11,G4,miseq_no_template,ANKRD11,Miseq_008_FP,G4,HUPEPD0018_1
HUPEPD0018_1_ANKRD11,H4,miseq_no_template,ANKRD11,Miseq_008_FP,H4,HUPEPD0018_1
HUPEPD0018_1_ANKRD11,A5,miseq_no_template,ANKRD11,Miseq_008_FP,A5,HUPEPD0018_1
HUPEPD0018_1_ANKRD11,B5,miseq_no_template,ANKRD11,Miseq_008_FP,B5,HUPEPD0018_1
HUPEPD0018_1_ANKRD11,C5,miseq_no_template,ANKRD11,Miseq_008_FP,C5,HUPEPD0018_1
HUPEPD0018_1_ANKRD11,D5,miseq_no_template,ANKRD11,Miseq_008_FP,D5,HUPEPD0018_1
HUPEPD0018_1_ANKRD11,E5,miseq_no_template,ANKRD11,Miseq_008_FP,E5,HUPEPD0018_1
HUPEPD0018_1_ANKRD11,F5,miseq_no_template,ANKRD11,Miseq_008_FP,F5,HUPEPD0018_1
HUPEPD0018_1_ANKRD11,G5,miseq_no_template,ANKRD11,Miseq_008_FP,G5,HUPEPD0018_1
HUPEPD0018_1_ANKRD11,H5,miseq_no_template,ANKRD11,Miseq_008_FP,H5,HUPEPD0018_1
HUPEPD0018_1_ANKRD11,A6,miseq_no_template,ANKRD11,Miseq_008_FP,A6,HUPEPD0018_1
HUPEPD0018_1_ANKRD11,B6,miseq_no_template,ANKRD11,Miseq_008_FP,B6,HUPEPD0018_1
HUPEPD0018_1_ANKRD11,C6,miseq_no_template,ANKRD11,Miseq_008_FP,C6,HUPEPD0018_1
HUPEPD0018_1_ANKRD11,D6,miseq_no_template,ANKRD11,Miseq_008_FP,D6,HUPEPD0018_1
HUPEPD0018_1_ANKRD11,E6,miseq_no_template,ANKRD11,Miseq_008_FP,E6,HUPEPD0018_1
HUPEPD0018_1_ANKRD11,F6,miseq_no_template,ANKRD11,Miseq_008_FP,F6,HUPEPD0018_1
HUPEPD0018_1_ANKRD11,G6,miseq_no_template,ANKRD11,Miseq_008_FP,G6,HUPEPD0018_1
HUPEPD0018_1_ANKRD11,H6,miseq_no_template,ANKRD11,Miseq_008_FP,H6,HUPEPD0018_1
HUPEPD0018_1_ANKRD11,A7,miseq_no_template,ANKRD11,Miseq_008_FP,A7,HUPEPD0018_1
HUPEPD0018_1_ANKRD11,B7,miseq_no_template,ANKRD11,Miseq_008_FP,B7,HUPEPD0018_1
HUPEPD0018_1_ANKRD11,C7,miseq_no_template,ANKRD11,Miseq_008_FP,C7,HUPEPD0018_1
HUPEPD0018_1_ANKRD11,D7,miseq_no_template,ANKRD11,Miseq_008_FP,D7,HUPEPD0018_1
HUPEPD0018_1_ANKRD11,E7,miseq_no_template,ANKRD11,Miseq_008_FP,E7,HUPEPD0018_1
HUPEPD0018_1_ANKRD11,F7,miseq_no_template,ANKRD11,Miseq_008_FP,F7,HUPEPD0018_1
HUPEPD0018_1_ANKRD11,G7,miseq_no_template,ANKRD11,Miseq_008_FP,G7,HUPEPD0018_1
HUPEPD0018_1_ANKRD11,H7,miseq_no_template,ANKRD11,Miseq_008_FP,H7,HUPEPD0018_1
HUPEPD0018_1_ANKRD11,A8,miseq_no_template,ANKRD11,Miseq_008_FP,A8,HUPEPD0018_1
HUPEPD0018_1_ANKRD11,B8,miseq_no_template,ANKRD11,Miseq_008_FP,B8,HUPEPD0018_1
HUPEPD0018_1_ANKRD11,C8,miseq_no_template,ANKRD11,Miseq_008_FP,C8,HUPEPD0018_1
HUPEPD0018_1_ANKRD11,D8,miseq_no_template,ANKRD11,Miseq_008_FP,D8,HUPEPD0018_1
HUPEPD0018_1_ANKRD11,E8,miseq_no_template,ANKRD11,Miseq_008_FP,E8,HUPEPD0018_1
HUPEPD0018_1_ANKRD11,F8,miseq_no_template,ANKRD11,Miseq_008_FP,F8,HUPEPD0018_1
HUPEPD0018_1_ANKRD11,G8,miseq_no_template,ANKRD11,Miseq_008_FP,G8,HUPEPD0018_1
HUPEPD0018_1_ANKRD11,H8,miseq_no_template,ANKRD11,Miseq_008_FP,H8,HUPEPD0018_1
HUPEPD0018_1_ANKRD11,A9,miseq_no_template,ANKRD11,Miseq_008_FP,A9,HUPEPD0018_1
HUPEPD0018_1_ANKRD11,B9,miseq_no_template,ANKRD11,Miseq_008_FP,B9,HUPEPD0018_1
HUPEPD0018_1_ANKRD11,C9,miseq_no_template,ANKRD11,Miseq_008_FP,C9,HUPEPD0018_1
HUPEPD0018_1_ANKRD11,D9,miseq_no_template,ANKRD11,Miseq_008_FP,D9,HUPEPD0018_1
HUPEPD0018_1_ANKRD11,E9,miseq_no_template,ANKRD11,Miseq_008_FP,E9,HUPEPD0018_1
HUPEPD0018_1_ANKRD11,F9,miseq_no_template,ANKRD11,Miseq_008_FP,F9,HUPEPD0018_1
HUPEPD0018_1_ANKRD11,G9,miseq_no_template,ANKRD11,Miseq_008_FP,G9,HUPEPD0018_1
HUPEPD0018_1_ANKRD11,H9,miseq_no_template,ANKRD11,Miseq_008_FP,H9,HUPEPD0018_1
HUPEPD0018_1_ANKRD11,A10,miseq_no_template,ANKRD11,Miseq_008_FP,A10,HUPEPD0018_1
HUPEPD0018_1_ANKRD11,B10,miseq_no_template,ANKRD11,Miseq_008_FP,B10,HUPEPD0018_1
HUPEPD0018_1_ANKRD11,C10,miseq_no_template,ANKRD11,Miseq_008_FP,C10,HUPEPD0018_1
HUPEPD0018_1_ANKRD11,D10,miseq_no_template,ANKRD11,Miseq_008_FP,D10,HUPEPD0018_1
HUPEPD0018_1_ANKRD11,E10,miseq_no_template,ANKRD11,Miseq_008_FP,E10,HUPEPD0018_1
HUPEPD0018_1_ANKRD11,F10,miseq_no_template,ANKRD11,Miseq_008_FP,F10,HUPEPD0018_1
HUPEPD0018_1_ANKRD11,G10,miseq_no_template,ANKRD11,Miseq_008_FP,G10,HUPEPD0018_1
HUPEPD0018_1_ANKRD11,H10,miseq_no_template,ANKRD11,Miseq_008_FP,H10,HUPEPD0018_1
HUPEPD0018_1_ANKRD11,A11,miseq_no_template,ANKRD11,Miseq_008_FP,A11,HUPEPD0018_1
HUPEPD0018_1_ANKRD11,B11,miseq_no_template,ANKRD11,Miseq_008_FP,B11,HUPEPD0018_1
HUPEPD0018_1_ANKRD11,C11,miseq_no_template,ANKRD11,Miseq_008_FP,C11,HUPEPD0018_1
HUPEPD0018_1_ANKRD11,D11,miseq_no_template,ANKRD11,Miseq_008_FP,D11,HUPEPD0018_1
HUPEPD0018_1_ANKRD11,E11,miseq_no_template,ANKRD11,Miseq_008_FP,E11,HUPEPD0018_1
HUPEPD0018_1_ANKRD11,F11,miseq_no_template,ANKRD11,Miseq_008_FP,F11,HUPEPD0018_1
HUPEPD0018_1_ANKRD11,G11,miseq_no_template,ANKRD11,Miseq_008_FP,G11,HUPEPD0018_1
HUPEPD0018_1_ANKRD11,H11,miseq_no_template,ANKRD11,Miseq_008_FP,H11,HUPEPD0018_1
HUPEPD0018_1_ANKRD11,A12,miseq_no_template,ANKRD11,Miseq_008_FP,A12,HUPEPD0018_1
HUPEPD0018_1_ANKRD11,B12,miseq_no_template,ANKRD11,Miseq_008_FP,B12,HUPEPD0018_1
HUPEPD0018_1_ANKRD11,C12,miseq_no_template,ANKRD11,Miseq_008_FP,C12,HUPEPD0018_1
HUPEPD0018_1_ANKRD11,D12,miseq_no_template,ANKRD11,Miseq_008_FP,D12,HUPEPD0018_1
HUPEPD0018_1_ANKRD11,E12,miseq_no_template,ANKRD11,Miseq_008_FP,E12,HUPEPD0018_1
HUPEPD0018_1_ANKRD11,F12,miseq_no_template,ANKRD11,Miseq_008_FP,F12,HUPEPD0018_1
HUPEPD0018_1_ANKRD11,G12,miseq_no_template,ANKRD11,Miseq_008_FP,G12,HUPEPD0018_1
HUPEPD0018_1_ANKRD11,H12,miseq_no_template,ANKRD11,Miseq_008_FP,H12,HUPEPD0018_1
MiSeq_TT_FP_8_ARID1A_2,A1,miseq_no_template,ARID1A_2,MiSeq_TT_FP_8,A1,ARID1A_2_Plate8B
MiSeq_TT_FP_8_ARID1A_2,B1,miseq_no_template,ARID1A_2,MiSeq_TT_FP_8,B1,ARID1A_2_Plate8B
MiSeq_TT_FP_8_ARID1A_2,C1,miseq_no_template,ARID1A_2,MiSeq_TT_FP_8,C1,ARID1A_2_Plate8B
MiSeq_TT_FP_8_ARID1A_2,D1,miseq_no_template,ARID1A_2,MiSeq_TT_FP_8,D1,ARID1A_2_Plate8B
MiSeq_TT_FP_8_ARID1A_2,E1,miseq_no_template,ARID1A_2,MiSeq_TT_FP_8,E1,ARID1A_2_Plate8B
MiSeq_TT_FP_8_ARID1A_2,F1,miseq_no_template,ARID1A_2,MiSeq_TT_FP_8,F1,ARID1A_2_Plate8B
MiSeq_TT_FP_8_ARID1A_2,G1,miseq_no_template,ARID1A_2,MiSeq_TT_FP_8,G1,ARID1A_2_Plate8B
MiSeq_TT_FP_8_ARID1A_2,H1,miseq_no_template,ARID1A_2,MiSeq_TT_FP_8,H1,ARID1A_2_Plate8B
MiSeq_TT_FP_8_ARID1A_2,A2,miseq_no_template,ARID1A_2,MiSeq_TT_FP_8,A2,ARID1A_2_Plate8B
MiSeq_TT_FP_8_ARID1A_2,B2,miseq_no_template,ARID1A_2,MiSeq_TT_FP_8,B2,ARID1A_2_Plate8B
MiSeq_TT_FP_8_ARID1A_2,C2,miseq_no_template,ARID1A_2,MiSeq_TT_FP_8,C2,ARID1A_2_Plate8B
MiSeq_TT_FP_8_ARID1A_2,D2,miseq_no_template,ARID1A_2,MiSeq_TT_FP_8,D2,ARID1A_2_Plate8B
MiSeq_TT_FP_8_ARID1A_2,E2,miseq_no_template,ARID1A_2,MiSeq_TT_FP_8,E2,ARID1A_2_Plate8B
MiSeq_TT_FP_8_ARID1A_2,F2,miseq_no_template,ARID1A_2,MiSeq_TT_FP_8,F2,ARID1A_2_Plate8B
MiSeq_TT_FP_8_ARID1A_2,G2,miseq_no_template,ARID1A_2,MiSeq_TT_FP_8,G2,ARID1A_2_Plate8B
MiSeq_TT_FP_8_ARID1A_2,H2,miseq_no_template,ARID1A_2,MiSeq_TT_FP_8,H2,ARID1A_2_Plate8B
MiSeq_TT_FP_8_ARID1A_2,A3,miseq_no_template,ARID1A_2,MiSeq_TT_FP_8,A3,ARID1A_2_Plate8B
MiSeq_TT_FP_8_ARID1A_2,B3,miseq_no_template,ARID1A_2,MiSeq_TT_FP_8,B3,ARID1A_2_Plate8B
MiSeq_TT_FP_8_ARID1A_2,C3,miseq_no_template,ARID1A_2,MiSeq_TT_FP_8,C3,ARID1A_2_Plate8B
MiSeq_TT_FP_8_ARID1A_2,D3,miseq_no_template,ARID1A_2,MiSeq_TT_FP_8,D3,ARID1A_2_Plate8B
MiSeq_TT_FP_8_ARID1A_2,E3,miseq_no_template,ARID1A_2,MiSeq_TT_FP_8,E3,ARID1A_2_Plate8B
MiSeq_TT_FP_8_ARID1A_2,F3,miseq_no_template,ARID1A_2,MiSeq_TT_FP_8,F3,ARID1A_2_Plate8B
MiSeq_TT_FP_8_ARID1A_2,G3,miseq_no_template,ARID1A_2,MiSeq_TT_FP_8,G3,ARID1A_2_Plate8B
MiSeq_TT_FP_8_ARID1A_2,H3,miseq_no_template,ARID1A_2,MiSeq_TT_FP_8,H3,ARID1A_2_Plate8B
MiSeq_TT_FP_8_ARID1A_2,A4,miseq_no_template,ARID1A_2,MiSeq_TT_FP_8,A4,ARID1A_2_Plate8B
MiSeq_TT_FP_8_ARID1A_2,B4,miseq_no_template,ARID1A_2,MiSeq_TT_FP_8,B4,ARID1A_2_Plate8B
MiSeq_TT_FP_8_ARID1A_2,C4,miseq_no_template,ARID1A_2,MiSeq_TT_FP_8,C4,ARID1A_2_Plate8B
MiSeq_TT_FP_8_ARID1A_2,D4,miseq_no_template,ARID1A_2,MiSeq_TT_FP_8,D4,ARID1A_2_Plate8B
MiSeq_TT_FP_8_ARID1A_2,E4,miseq_no_template,ARID1A_2,MiSeq_TT_FP_8,E4,ARID1A_2_Plate8B
MiSeq_TT_FP_8_ARID1A_2,F4,miseq_no_template,ARID1A_2,MiSeq_TT_FP_8,F4,ARID1A_2_Plate8B
MiSeq_TT_FP_8_ARID1A_2,G4,miseq_no_template,ARID1A_2,MiSeq_TT_FP_8,G4,ARID1A_2_Plate8B
MiSeq_TT_FP_8_ARID1A_2,H4,miseq_no_template,ARID1A_2,MiSeq_TT_FP_8,H4,ARID1A_2_Plate8B
MiSeq_TT_FP_8_ARID1A_2,A5,miseq_no_template,ARID1A_2,MiSeq_TT_FP_8,A5,ARID1A_2_Plate8B
MiSeq_TT_FP_8_ARID1A_2,B5,miseq_no_template,ARID1A_2,MiSeq_TT_FP_8,B5,ARID1A_2_Plate8B
MiSeq_TT_FP_8_ARID1A_2,C5,miseq_no_template,ARID1A_2,MiSeq_TT_FP_8,C5,ARID1A_2_Plate8B
MiSeq_TT_FP_8_ARID1A_2,D5,miseq_no_template,ARID1A_2,MiSeq_TT_FP_8,D5,ARID1A_2_Plate8B
MiSeq_TT_FP_8_ARID1A_2,E5,miseq_no_template,ARID1A_2,MiSeq_TT_FP_8,E5,ARID1A_2_Plate8B
MiSeq_TT_FP_8_ARID1A_2,F5,miseq_no_template,ARID1A_2,MiSeq_TT_FP_8,F5,ARID1A_2_Plate8B
MiSeq_TT_FP_8_ARID1A_2,G5,miseq_no_template,ARID1A_2,MiSeq_TT_FP_8,G5,ARID1A_2_Plate8B
MiSeq_TT_FP_8_ARID1A_2,H5,miseq_no_template,ARID1A_2,MiSeq_TT_FP_8,H5,ARID1A_2_Plate8B
MiSeq_TT_FP_8_ARID1A_2,A6,miseq_no_template,ARID1A_2,MiSeq_TT_FP_8,A6,ARID1A_2_Plate8B
MiSeq_TT_FP_8_ARID1A_2,B6,miseq_no_template,ARID1A_2,MiSeq_TT_FP_8,B6,ARID1A_2_Plate8B
MiSeq_TT_FP_8_ARID1A_2,C6,miseq_no_template,ARID1A_2,MiSeq_TT_FP_8,C6,ARID1A_2_Plate8B
MiSeq_TT_FP_8_ARID1A_2,D6,miseq_no_template,ARID1A_2,MiSeq_TT_FP_8,D6,ARID1A_2_Plate8B
MiSeq_TT_FP_8_ARID1A_2,E6,miseq_no_template,ARID1A_2,MiSeq_TT_FP_8,E6,ARID1A_2_Plate8B
MiSeq_TT_FP_8_ARID1A_2,F6,miseq_no_template,ARID1A_2,MiSeq_TT_FP_8,F6,ARID1A_2_Plate8B
MiSeq_TT_FP_8_ARID1A_2,G6,miseq_no_template,ARID1A_2,MiSeq_TT_FP_8,G6,ARID1A_2_Plate8B
MiSeq_TT_FP_8_ARID1A_2,H6,miseq_no_template,ARID1A_2,MiSeq_TT_FP_8,H6,ARID1A_2_Plate8B
MiSeq_TT_FP_8_ARID1A_2,A7,miseq_no_template,ARID1A_2,MiSeq_TT_FP_8,A7,ARID1A_2_Plate8B
MiSeq_TT_FP_8_ARID1A_2,B7,miseq_no_template,ARID1A_2,MiSeq_TT_FP_8,B7,ARID1A_2_Plate8B
MiSeq_TT_FP_8_ARID1A_2,C7,miseq_no_template,ARID1A_2,MiSeq_TT_FP_8,C7,ARID1A_2_Plate8B
MiSeq_TT_FP_8_ARID1A_2,D7,miseq_no_template,ARID1A_2,MiSeq_TT_FP_8,D7,ARID1A_2_Plate8B
MiSeq_TT_FP_8_ARID1A_2,E7,miseq_no_template,ARID1A_2,MiSeq_TT_FP_8,E7,ARID1A_2_Plate8B
MiSeq_TT_FP_8_ARID1A_2,F7,miseq_no_template,ARID1A_2,MiSeq_TT_FP_8,F7,ARID1A_2_Plate8B
MiSeq_TT_FP_8_ARID1A_2,G7,miseq_no_template,ARID1A_2,MiSeq_TT_FP_8,G7,ARID1A_2_Plate8B
MiSeq_TT_FP_8_ARID1A_2,H7,miseq_no_template,ARID1A_2,MiSeq_TT_FP_8,H7,ARID1A_2_Plate8B
MiSeq_TT_FP_8_ARID1A_2,A8,miseq_no_template,ARID1A_2,MiSeq_TT_FP_8,A8,ARID1A_2_Plate8B
MiSeq_TT_FP_8_ARID1A_2,B8,miseq_no_template,ARID1A_2,MiSeq_TT_FP_8,B8,ARID1A_2_Plate8B
MiSeq_TT_FP_8_ARID1A_2,C8,miseq_no_template,ARID1A_2,MiSeq_TT_FP_8,C8,ARID1A_2_Plate8B
MiSeq_TT_FP_8_ARID1A_2,D8,miseq_no_template,ARID1A_2,MiSeq_TT_FP_8,D8,ARID1A_2_Plate8B
MiSeq_TT_FP_8_ARID1A_2,E8,miseq_no_template,ARID1A_2,MiSeq_TT_FP_8,E8,ARID1A_2_Plate8B
MiSeq_TT_FP_8_ARID1A_2,F8,miseq_no_template,ARID1A_2,MiSeq_TT_FP_8,F8,ARID1A_2_Plate8B
MiSeq_TT_FP_8_ARID1A_2,G8,miseq_no_template,ARID1A_2,MiSeq_TT_FP_8,G8,ARID1A_2_Plate8B
MiSeq_TT_FP_8_ARID1A_2,H8,miseq_no_template,ARID1A_2,MiSeq_TT_FP_8,H8,ARID1A_2_Plate8B
MiSeq_TT_FP_8_ARID1A_2,A9,miseq_no_template,ARID1A_2,MiSeq_TT_FP_8,A9,ARID1A_2_Plate8B
MiSeq_TT_FP_8_ARID1A_2,B9,miseq_no_template,ARID1A_2,MiSeq_TT_FP_8,B9,ARID1A_2_Plate8B
MiSeq_TT_FP_8_ARID1A_2,C9,miseq_no_template,ARID1A_2,MiSeq_TT_FP_8,C9,ARID1A_2_Plate8B
MiSeq_TT_FP_8_ARID1A_2,D9,miseq_no_template,ARID1A_2,MiSeq_TT_FP_8,D9,ARID1A_2_Plate8B
MiSeq_TT_FP_8_ARID1A_2,E9,miseq_no_template,ARID1A_2,MiSeq_TT_FP_8,E9,ARID1A_2_Plate8B
MiSeq_TT_FP_8_ARID1A_2,F9,miseq_no_template,ARID1A_2,MiSeq_TT_FP_8,F9,ARID1A_2_Plate8B
MiSeq_TT_FP_8_ARID1A_2,G9,miseq_no_template,ARID1A_2,MiSeq_TT_FP_8,G9,ARID1A_2_Plate8B
MiSeq_TT_FP_8_ARID1A_2,H9,miseq_no_template,ARID1A_2,MiSeq_TT_FP_8,H9,ARID1A_2_Plate8B
MiSeq_TT_FP_8_ARID1A_2,A10,miseq_no_template,ARID1A_2,MiSeq_TT_FP_8,A10,ARID1A_2_Plate8B
MiSeq_TT_FP_8_ARID1A_2,B10,miseq_no_template,ARID1A_2,MiSeq_TT_FP_8,B10,ARID1A_2_Plate8B
MiSeq_TT_FP_8_ARID1A_2,C10,miseq_no_template,ARID1A_2,MiSeq_TT_FP_8,C10,ARID1A_2_Plate8B
MiSeq_TT_FP_8_ARID1A_2,D10,miseq_no_template,ARID1A_2,MiSeq_TT_FP_8,D10,ARID1A_2_Plate8B
MiSeq_TT_FP_8_ARID1A_2,E10,miseq_no_template,ARID1A_2,MiSeq_TT_FP_8,E10,ARID1A_2_Plate8B
MiSeq_TT_FP_8_ARID1A_2,F10,miseq_no_template,ARID1A_2,MiSeq_TT_FP_8,F10,ARID1A_2_Plate8B
MiSeq_TT_FP_8_ARID1A_2,G10,miseq_no_template,ARID1A_2,MiSeq_TT_FP_8,G10,ARID1A_2_Plate8B
MiSeq_TT_FP_8_ARID1A_2,H10,miseq_no_template,ARID1A_2,MiSeq_TT_FP_8,H10,ARID1A_2_Plate8B
MiSeq_TT_FP_8_ARID1A_2,A11,miseq_no_template,ARID1A_2,MiSeq_TT_FP_8,A11,ARID1A_2_Plate8B
MiSeq_TT_FP_8_ARID1A_2,B11,miseq_no_template,ARID1A_2,MiSeq_TT_FP_8,B11,ARID1A_2_Plate8B
MiSeq_TT_FP_8_ARID1A_2,C11,miseq_no_template,ARID1A_2,MiSeq_TT_FP_8,C11,ARID1A_2_Plate8B
MiSeq_TT_FP_8_ARID1A_2,D11,miseq_no_template,ARID1A_2,MiSeq_TT_FP_8,D11,ARID1A_2_Plate8B
MiSeq_TT_FP_8_ARID1A_2,E11,miseq_no_template,ARID1A_2,MiSeq_TT_FP_8,E11,ARID1A_2_Plate8B
MiSeq_TT_FP_8_ARID1A_2,F11,miseq_no_template,ARID1A_2,MiSeq_TT_FP_8,F11,ARID1A_2_Plate8B
MiSeq_TT_FP_8_ARID1A_2,G11,miseq_no_template,ARID1A_2,MiSeq_TT_FP_8,G11,ARID1A_2_Plate8B
MiSeq_TT_FP_8_ARID1A_2,H11,miseq_no_template,ARID1A_2,MiSeq_TT_FP_8,H11,ARID1A_2_Plate8B
MiSeq_TT_FP_8_ARID1A_2,A12,miseq_no_template,ARID1A_2,MiSeq_TT_FP_8,A12,ARID1A_2_Plate8B
MiSeq_TT_FP_8_ARID1A_2,B12,miseq_no_template,ARID1A_2,MiSeq_TT_FP_8,B12,ARID1A_2_Plate8B
MiSeq_TT_FP_8_ARID1A_2,C12,miseq_no_template,ARID1A_2,MiSeq_TT_FP_8,C12,ARID1A_2_Plate8B
MiSeq_TT_FP_8_ARID1A_2,D12,miseq_no_template,ARID1A_2,MiSeq_TT_FP_8,D12,ARID1A_2_Plate8B
MiSeq_TT_FP_8_ARID1A_2,E12,miseq_no_template,ARID1A_2,MiSeq_TT_FP_8,E12,ARID1A_2_Plate8B
MiSeq_TT_FP_8_ARID1A_2,F12,miseq_no_template,ARID1A_2,MiSeq_TT_FP_8,F12,ARID1A_2_Plate8B
MiSeq_TT_FP_8_ARID1A_2,G12,miseq_no_template,ARID1A_2,MiSeq_TT_FP_8,G12,ARID1A_2_Plate8B
MiSeq_TT_FP_8_ARID1A_2,H12,miseq_no_template,ARID1A_2,MiSeq_TT_FP_8,H12,ARID1A_2_Plate8B
HUPEPD0017_4_CHD4_1,A1,miseq_no_template,CHD4_1,Miseq_008_FP,A1,HUPEPD0017_4
HUPEPD0017_4_CHD4_1,B1,miseq_no_template,CHD4_1,Miseq_008_FP,B1,HUPEPD0017_4
HUPEPD0017_4_CHD4_1,C1,miseq_no_template,CHD4_1,Miseq_008_FP,C1,HUPEPD0017_4
HUPEPD0017_4_CHD4_1,D1,miseq_no_template,CHD4_1,Miseq_008_FP,D1,HUPEPD0017_4
HUPEPD0017_4_CHD4_1,E1,miseq_no_template,CHD4_1,Miseq_008_FP,E1,HUPEPD0017_4
HUPEPD0017_4_CHD4_1,F1,miseq_no_template,CHD4_1,Miseq_008_FP,F1,HUPEPD0017_4
HUPEPD0017_4_CHD4_1,G1,miseq_no_template,CHD4_1,Miseq_008_FP,G1,HUPEPD0017_4
HUPEPD0017_4_CHD4_1,H1,miseq_no_template,CHD4_1,Miseq_008_FP,H1,HUPEPD0017_4
HUPEPD0017_4_CHD4_1,A2,miseq_no_template,CHD4_1,Miseq_008_FP,A2,HUPEPD0017_4
HUPEPD0017_4_CHD4_1,B2,miseq_no_template,CHD4_1,Miseq_008_FP,B2,HUPEPD0017_4
HUPEPD0017_4_CHD4_1,C2,miseq_no_template,CHD4_1,Miseq_008_FP,C2,HUPEPD0017_4
HUPEPD0017_4_CHD4_1,D2,miseq_no_template,CHD4_1,Miseq_008_FP,D2,HUPEPD0017_4
HUPEPD0017_4_CHD4_1,E2,miseq_no_template,CHD4_1,Miseq_008_FP,E2,HUPEPD0017_4
HUPEPD0017_4_CHD4_1,F2,miseq_no_template,CHD4_1,Miseq_008_FP,F2,HUPEPD0017_4
HUPEPD0017_4_CHD4_1,G2,miseq_no_template,CHD4_1,Miseq_008_FP,G2,HUPEPD0017_4
HUPEPD0017_4_CHD4_1,H2,miseq_no_template,CHD4_1,Miseq_008_FP,H2,HUPEPD0017_4
HUPEPD0017_4_CHD4_1,A3,miseq_no_template,CHD4_1,Miseq_008_FP,A3,HUPEPD0017_4
HUPEPD0017_4_CHD4_1,B3,miseq_no_template,CHD4_1,Miseq_008_FP,B3,HUPEPD0017_4
HUPEPD0017_4_CHD4_1,C3,miseq_no_template,CHD4_1,Miseq_008_FP,C3,HUPEPD0017_4
HUPEPD0017_4_CHD4_1,D3,miseq_no_template,CHD4_1,Miseq_008_FP,D3,HUPEPD0017_4
HUPEPD0017_4_CHD4_1,E3,miseq_no_template,CHD4_1,Miseq_008_FP,E3,HUPEPD0017_4
