experiment,well_name,process,Gene,parent_plate,parent_well,orig_exp
GPR35_1_1,I10,miseq_oligo,GRP35_1,Miseq_006_FP,I10,GPR35_1_1
GPR35_1_1,J10,miseq_oligo,GRP35_1,Miseq_006_FP,J10,GPR35_1_1
GRP35_1_2,K10,miseq_oligo,GRP35_1,Miseq_006_FP,K10,GRP35_1_2
GRP35_1_2,L10,miseq_oligo,GRP35_1,Miseq_006_FP,L10,GRP35_1_2
GRP35_1_3,M10,miseq_oligo,GRP35_1,Miseq_006_FP,M10,GRP35_1_3
GRP35_1_3,N10,miseq_oligo,GRP35_1,Miseq_006_FP,N10,GRP35_1_3
GRP35_1_4,O10,miseq_oligo,GRP35_1,Miseq_006_FP,O10,GRP35_1_4
GRP35_1_4,P10,miseq_oligo,GRP35_1,Miseq_006_FP,P10,GRP35_1_4
TREM2_2,A1,miseq_oligo,TREM2,Miseq_006_FP,A1,TREM2_2
TREM2_2,B1,miseq_oligo,TREM2,Miseq_006_FP,B1,TREM2_2
TREM2_2,C1,miseq_oligo,TREM2,Miseq_006_FP,C1,TREM2_2
TREM2_2,D1,miseq_oligo,TREM2,Miseq_006_FP,D1,TREM2_2
TREM2_2,E1,miseq_oligo,TREM2,Miseq_006_FP,E1,TREM2_2
TREM2_2,F1,miseq_oligo,TREM2,Miseq_006_FP,F1,TREM2_2
TREM2_2,G1,miseq_oligo,TREM2,Miseq_006_FP,G1,TREM2_2
TREM2_2,H1,miseq_oligo,TREM2,Miseq_006_FP,H1,TREM2_2
TREM2_2,A2,miseq_oligo,TREM2,Miseq_006_FP,A2,TREM2_2
TREM2_2,B2,miseq_oligo,TREM2,Miseq_006_FP,B2,TREM2_2
TREM2_2,C2,miseq_oligo,TREM2,Miseq_006_FP,C2,TREM2_2
TREM2_2,D2,miseq_oligo,TREM2,Miseq_006_FP,D2,TREM2_2
TREM2_2,E2,miseq_oligo,TREM2,Miseq_006_FP,E2,TREM2_2
TREM2_2,F2,miseq_oligo,TREM2,Miseq_006_FP,F2,TREM2_2
TREM2_2,G2,miseq_oligo,TREM2,Miseq_006_FP,G2,TREM2_2
TREM2_2,H2,miseq_oligo,TREM2,Miseq_006_FP,H2,TREM2_2
TREM2_2,A3,miseq_oligo,TREM2,Miseq_006_FP,A3,TREM2_2
TREM2_2,B3,miseq_oligo,TREM2,Miseq_006_FP,B3,TREM2_2
TREM2_2,C3,miseq_oligo,TREM2,Miseq_006_FP,C3,TREM2_2
TREM2_2,D3,miseq_oligo,TREM2,Miseq_006_FP,D3,TREM2_2
TREM2_2,E3,miseq_oligo,TREM2,Miseq_006_FP,E3,TREM2_2
TREM2_2,F3,miseq_oligo,TREM2,Miseq_006_FP,F3,TREM2_2
TREM2_2,G3,miseq_oligo,TREM2,Miseq_006_FP,G3,TREM2_2
TREM2_2,H3,miseq_oligo,TREM2,Miseq_006_FP,H3,TREM2_2
TREM2_2,A4,miseq_oligo,TREM2,Miseq_006_FP,A4,TREM2_2
TREM2_2,B4,miseq_oligo,TREM2,Miseq_006_FP,B4,TREM2_2
TREM2_2,C4,miseq_oligo,TREM2,Miseq_006_FP,C4,TREM2_2
TREM2_2,D4,miseq_oligo,TREM2,Miseq_006_FP,D4,TREM2_2
TREM2_2,E4,miseq_oligo,TREM2,Miseq_006_FP,E4,TREM2_2
TREM2_2,F4,miseq_oligo,TREM2,Miseq_006_FP,F4,TREM2_2
TREM2_2,G4,miseq_oligo,TREM2,Miseq_006_FP,G4,TREM2_2
TREM2_2,H4,miseq_oligo,TREM2,Miseq_006_FP,H4,TREM2_2
TREM2_2,A5,miseq_oligo,TREM2,Miseq_006_FP,A5,TREM2_2
TREM2_2,B5,miseq_oligo,TREM2,Miseq_006_FP,B5,TREM2_2
TREM2_2,C5,miseq_oligo,TREM2,Miseq_006_FP,C5,TREM2_2
TREM2_2,D5,miseq_oligo,TREM2,Miseq_006_FP,D5,TREM2_2
TREM2_2,E5,miseq_oligo,TREM2,Miseq_006_FP,E5,TREM2_2
TREM2_2,F5,miseq_oligo,TREM2,Miseq_006_FP,F5,TREM2_2
TREM2_2,G5,miseq_oligo,TREM2,Miseq_006_FP,G5,TREM2_2
TREM2_2,H5,miseq_oligo,TREM2,Miseq_006_FP,H5,TREM2_2
TREM2_2,A6,miseq_oligo,TREM2,Miseq_006_FP,A6,TREM2_2
TREM2_2,B6,miseq_oligo,TREM2,Miseq_006_FP,B6,TREM2_2
TREM2_2,C6,miseq_oligo,TREM2,Miseq_006_FP,C6,TREM2_2
TREM2_2,D6,miseq_oligo,TREM2,Miseq_006_FP,D6,TREM2_2
TREM2_2,E6,miseq_oligo,TREM2,Miseq_006_FP,E6,TREM2_2
TREM2_2,F6,miseq_oligo,TREM2,Miseq_006_FP,F6,TREM2_2
TREM2_2,G6,miseq_oligo,TREM2,Miseq_006_FP,G6,TREM2_2
TREM2_2,H6,miseq_oligo,TREM2,Miseq_006_FP,H6,TREM2_2
TREM2_2,A7,miseq_oligo,TREM2,Miseq_006_FP,A7,TREM2_2
TREM2_2,B7,miseq_oligo,TREM2,Miseq_006_FP,B7,TREM2_2
TREM2_2,C7,miseq_oligo,TREM2,Miseq_006_FP,C7,TREM2_2
TREM2_2,D7,miseq_oligo,TREM2,Miseq_006_FP,D7,TREM2_2
TREM2_2,E7,miseq_oligo,TREM2,Miseq_006_FP,E7,TREM2_2
TREM2_2,F7,miseq_oligo,TREM2,Miseq_006_FP,F7,TREM2_2
TREM2_2,G7,miseq_oligo,TREM2,Miseq_006_FP,G7,TREM2_2
TREM2_2,H7,miseq_oligo,TREM2,Miseq_006_FP,H7,TREM2_2
TREM2_2,A8,miseq_oligo,TREM2,Miseq_006_FP,A8,TREM2_2
TREM2_2,B8,miseq_oligo,TREM2,Miseq_006_FP,B8,TREM2_2
TREM2_2,C8,miseq_oligo,TREM2,Miseq_006_FP,C8,TREM2_2
TREM2_2,D8,miseq_oligo,TREM2,Miseq_006_FP,D8,TREM2_2
TREM2_2,E8,miseq_oligo,TREM2,Miseq_006_FP,E8,TREM2_2
TREM2_2,F8,miseq_oligo,TREM2,Miseq_006_FP,F8,TREM2_2
TREM2_2,G8,miseq_oligo,TREM2,Miseq_006_FP,G8,TREM2_2
TREM2_2,H8,miseq_oligo,TREM2,Miseq_006_FP,H8,TREM2_2
TREM2_2,A9,miseq_oligo,TREM2,Miseq_006_FP,A9,TREM2_2
TREM2_2,B9,miseq_oligo,TREM2,Miseq_006_FP,B9,TREM2_2
TREM2_2,C9,miseq_oligo,TREM2,Miseq_006_FP,C9,TREM2_2
TREM2_2,D9,miseq_oligo,TREM2,Miseq_006_FP,D9,TREM2_2
TREM2_2,E9,miseq_oligo,TREM2,Miseq_006_FP,E9,TREM2_2
TREM2_2,F9,miseq_oligo,TREM2,Miseq_006_FP,F9,TREM2_2
TREM2_2,G9,miseq_oligo,TREM2,Miseq_006_FP,G9,TREM2_2
TREM2_2,H9,miseq_oligo,TREM2,Miseq_006_FP,H9,TREM2_2
TREM2_2,A10,miseq_oligo,TREM2,Miseq_006_FP,A10,TREM2_2
TREM2_2,B10,miseq_oligo,TREM2,Miseq_006_FP,B10,TREM2_2
TREM2_2,C10,miseq_oligo,TREM2,Miseq_006_FP,C10,TREM2_2
TREM2_2,D10,miseq_oligo,TREM2,Miseq_006_FP,D10,TREM2_2
TREM2_2,E10,miseq_oligo,TREM2,Miseq_006_FP,E10,TREM2_2
TREM2_2,F10,miseq_oligo,TREM2,Miseq_006_FP,F10,TREM2_2
TREM2_2,G10,miseq_oligo,TREM2,Miseq_006_FP,G10,TREM2_2
TREM2_2,H10,miseq_oligo,TREM2,Miseq_006_FP,H10,TREM2_2
TREM2_2,A11,miseq_oligo,TREM2,Miseq_006_FP,A11,TREM2_2
TREM2_2,B11,miseq_oligo,TREM2,Miseq_006_FP,B11,TREM2_2
TREM2_2,C11,miseq_oligo,TREM2,Miseq_006_FP,C11,TREM2_2
TREM2_2,D11,miseq_oligo,TREM2,Miseq_006_FP,D11,TREM2_2
TREM2_2,E11,miseq_oligo,TREM2,Miseq_006_FP,E11,TREM2_2
TREM2_2,F11,miseq_oligo,TREM2,Miseq_006_FP,F11,TREM2_2
TREM2_2,G11,miseq_oligo,TREM2,Miseq_006_FP,G11,TREM2_2
TREM2_2,H11,miseq_oligo,TREM2,Miseq_006_FP,H11,TREM2_2
TREM2_2,A12,miseq_oligo,TREM2,Miseq_006_FP,A12,TREM2_2
TREM2_2,B12,miseq_oligo,TREM2,Miseq_006_FP,B12,TREM2_2
TREM2_2,C12,miseq_oligo,TREM2,Miseq_006_FP,C12,TREM2_2
TREM2_2,D12,miseq_oligo,TREM2,Miseq_006_FP,D12,TREM2_2
TREM2_2,E12,miseq_oligo,TREM2,Miseq_006_FP,E12,TREM2_2
TREM2_2,F12,miseq_oligo,TREM2,Miseq_006_FP,F12,TREM2_2
TREM2_2,G12,miseq_oligo,TREM2,Miseq_006_FP,G12,TREM2_2
TREM2_2,H12,miseq_oligo,TREM2,Miseq_006_FP,H12,TREM2_2
TREM2_2,A13,miseq_oligo,TREM2,Miseq_006_FP,A13,TREM2_2
TREM2_2,B13,miseq_oligo,TREM2,Miseq_006_FP,B13,TREM2_2
TREM2_2,C13,miseq_oligo,TREM2,Miseq_006_FP,C13,TREM2_2
TREM2_2,D13,miseq_oligo,TREM2,Miseq_006_FP,D13,TREM2_2
TREM2_2,E13,miseq_oligo,TREM2,Miseq_006_FP,E13,TREM2_2
